id,popularity,revenue,cast
11364,0.379213,0,Bruce Altman
15413,0.376137,25196249,John Getz
19200,0.26744,2735731,Jodie Foster
10337,0.369101,49114016,Elliott Gould
1496,0.363923,1193062,Kevin Hicks
14362,0.304932,39673161,Shareen Mitchell
28597,0.362356,0,Amy Yasbeck
32685,0.359526,0,Austin Nagler
10750,0.357891,15073942,Andrew Divoff
30815,0.355317,0,Frank Vincent
10333,0.350342,74787599,Jeroen Krabbé
21828,0.34577,2415396,Felix Nobis
1713,0.329328,32482682,Frank Vincent
11504,0.32932,0,William Ball
47090,0.605466,0,Carolyn Purdy-Gordon
12186,0.325974,0,Michael Durrell
10804,0.32365,0,Richard Griffiths
11498,0.318657,38016380,Lois Hall
44909,0.316955,0,Hope Marie Carlton
20978,0.80047,0,Gérard Hérold
10379,0.313071,13,Carrie Fisher
27769,0.311786,0,Robert Hy Gorman
25562,0.298661,36489888,Teri Hatcher
15026,0.283556,0,Peter Spellos
16270,0.278023,0,John M. Jackson
11894,0.277921,0,Steve Carell
10952,0.261842,47624253,Mario Van Peebles
41780,0.275786,10400000,T. K. Carter
12702,0.272537,0,Nina Axelrod
26561,0.15876,13200170,Alfred Molina
11890,0.263047,23562716,Tim Curry
10174,0.262559,29,Warren Beatty
24993,0.339059,1250712,John Diehl
20704,0.258822,0,Sinbad
17792,0.251132,0,Ann Hearn
19065,0.245828,0,Sam Wanamaker
18886,0.245709,0,Tom Sizemore
3784,0.241581,22773535,Nathan Lane
22434,0.239605,7788597,Robin Bartlett
6463,0.232415,0,Dean Jones
14904,0.231517,524668,Jeffrey Walker
11663,0.228463,0,Dave Finnegan
20096,0.221139,0,Frances McDormand
12647,0.22055,0,Steve Buscemi
41805,0.217044,0,Nancy Paul
11521,0.213074,0,David Hyde Pierce
21219,0.211558,20246790,Lara Flynn Boyle
9585,0.757688,0,Sarah Badel
4539,0.206,0,Sam Bottoms
17956,0.202054,0,Sharon Stone
11175,0.201381,0,Bo Greigh
17990,0.194181,0,Julian Sands
15771,0.136857,0,Donald Moffat
2071,0.192123,11511031,Corbin Bernsen
12227,0.191606,34793160,James Remar
2611,0.189644,21830957,Jim Belushi
10261,0.23171,0,Tony Roberts
9546,0.181802,0,Lindsay Wagner
2125,0.438283,0,Stephen Tobolowsky
25330,0.172296,4603929,Ari Meyers
47647,0.166624,0,Roy Cheung
34376,0.1523,3752426,Stuart Pankin
56321,0.143837,0,Thomas Godet
30694,0.143265,0,Laurie Briscoe
26956,0.255458,0,Aron Eisenberg
5048,0.070749,1750301,Isabelle Pasco
28455,0.130152,0,Robin Bartlett
13644,0.275998,14812000,Kevin Nealon
26291,0.106169,0,Adam Sandler
17474,0.062221,2853801,Jason London
16820,0.098145,0,Philip Bosco
11821,0.095559,0,David Ogden Stiers
41791,0.088988,0,Charles S. Dutton
14667,0.063844,0,Mitchell Whitfield
31544,0.048237,4654288,Salim Grant
562,3.777441,140767956,Reginald VelJohnson
2280,2.150682,151668774,Jared Rushton
37136,1.905883,78756177,O.J. Simpson
13704,1.651962,22433275,Richard Masur
4011,1.628865,73326666,Catherine O'Hara
380,1.459821,354825435,Jack Murdock
11690,1.392581,11806119,Leah Ayres
9602,1.279955,288752301,Shari Headley
1370,1.183033,189015611,Sasson Gabai
10651,1.182453,0,Jim Carrey
12233,1.152044,0,Roscoe Lee Browne
9493,1.144528,216614388,David Caruso
856,1.115598,329803958,Kathleen Turner
12144,1.101103,84460846,Pat Hingle
7520,1.079886,171504781,Kelly Lynch
9647,1.055087,60328000,Carol Kane
10585,0.891508,44196684,Dinah Manoff
847,0.869474,57269863,Patricia Hayes
9396,0.83832,239606210,Charles S. Dutton
10131,0.78304,72500000,Lisa Wilcox
10141,0.777228,42039085,Barbara Harris
287,0.75639,50888000,Robert Wuhl
9604,0.753578,34994648,Laurence Fishburne
623,0.727397,62493712,Maria Aitken
11825,0.72689,19510371,G. W. Bailey
11966,0.689972,21630088,Tim Blaney
9599,0.669161,8247943,Candy Clark
11285,0.657109,25024919,Jack Gilford
5680,0.634251,5596267,Edie McClurg
10644,0.629628,0,Stellan Skarsgård
2640,0.616772,1108462,Kim Walker
8740,0.597387,0,Tania Latarjet
1632,0.588756,34604000,R. Lee Ermey
18086,0.57364,2983784,Jon Gries
3525,0.572843,103173635,Joan Cusack
8337,0.540362,13008928,Peter Jason
15158,0.538522,7282851,Samantha Phillips
10128,0.528411,0,Leslie Bevis
12710,0.514373,0,Michele Placido
11357,0.513842,17768757,Michael Pataki
10117,0.499298,20256975,Thomas F. Wilson
2321,0.497587,21486757,Dean Stockwell
22478,0.493264,0,Gene Hackman
10281,0.485136,19170001,Terry Kiser
11082,0.484083,0,Manny Jacobs
859,0.481627,34670720,Keanu Reeves
12120,0.480782,13854000,Seth Green
10675,0.469728,17637950,Jimmie Ray Weeks
20196,0.462906,5935269,Tina Caspary
16296,0.437627,0,Royal Dano
15267,0.427697,0,Don Harvey
27362,0.422717,0,Jason Edwards
21733,0.420142,0,Deannie Yip
9748,0.410654,12706478,Jane Kaczmarek
24929,0.41037,9205924,Marsha Dietlein
12582,0.402939,0,Nigel Davenport
18509,0.186505,0,Randy Quaid
8677,0.385293,0,Yorgo Voyagis
10306,0.384618,14144000,Kipley Wentz
14506,0.380129,0,Uma Thurman
27352,0.283003,6193901,Yehuda Efroni
11851,0.374076,20324096,Jenette Goldstein
9013,0.370575,38413606,Dennis Farina
18214,0.361962,0,Vladimir Skomarovsky
9395,0.35674,18869631,Ron Dean
11051,0.35363,8373585,Harry Dean Stanton
21362,0.349522,7399763,Liam Neeson
26515,0.340089,0,Joel Hoffman
10868,0.339766,0,Ann Hearn
48309,0.336536,354704,Tom Everett
11054,0.3065,0,Ricki Lake
9064,0.324427,12090735,Imogen Boorman
13192,0.321068,0,Brandon Quintin Adams
2617,0.320295,43455230,Chris Young
10130,0.319332,0,Iain Cuthbertson
11191,0.317301,0,William R. Moses
36739,0.315482,0,Joe Seneca
29095,0.304038,0,Dana Ashbrook
9540,0.288071,8038508,Shirley Douglas
41799,0.287435,0,Pete Postlethwaite
26386,0.28514,28202109,Bill Byrge
24679,0.28161,0,Michael Zelniker
12714,0.231618,0,Holland Taylor
59797,0.265664,9797098,Harris Yulin
40095,0.265596,0,Vincent Price
13350,0.264922,0,Jeff Cohen
5241,0.25926,1547397,Kristy McNichol
34311,0.254965,0,Susan Marie Snyder
24924,0.254085,3109904,Hal Havins
13554,0.248819,0,Clifton James
10132,0.246182,3468572,Alec Baldwin
17170,0.238423,0,Dianne Wiest
2210,0.407649,3916303,Julie Brown
15592,0.232779,57041866,Lainie Kazan
20443,0.127215,0,Steve James
10001,0.218145,0,John Howard
14911,0.206515,3184348,Clayton Rohner
9717,0.206468,29300000,Richard Masur
30502,0.20591,15122000,Benicio del Toro
10396,0.205453,0,Raúl Juliá
40820,0.200403,21032267,Kim Greist
10127,0.199235,3813293,Eddie Deezen
4271,0.194418,0,Hélène Vincent
29787,0.18872,5344577,Christine Forrest
28176,0.256656,0,Mako
27412,0.180017,0,Dawn Wildsmith
51247,0.178302,0,Hugh Laurie
26044,0.314786,14681192,Stephen Elliott
15482,0.177816,0,Gordon Howard
14240,0.171457,0,William Smith
11503,0.167846,19595031,Brent Jennings
18197,0.160782,2835116,Jonas Abry
26603,0.156916,0,Jane Kaczmarek
10126,0.155543,46616067,Grand L. Bush
19382,0.154945,51684798,Casey Siemaszko
23752,0.151874,0,Richard Romanus
7091,0.149591,725131,Kasi Lemmons
28452,0.149108,0,Santiago �lvarez
14170,0.279333,0,Jack Gilpin
31052,0.14174,0,David Ogden Stiers
40168,0.119393,0,Victoria Christian
17006,0.138906,0,John Vernon
11347,0.117336,1189315,Sammi Davis
22572,0.131437,0,Cec Verrell
41965,0.175236,241,Ben Cross
26723,0.120104,0,Ringo Starr
38965,0.025511,0,Red Buttons
37211,0.113154,0,Ed Gilbert
36724,0.078232,0,Lemmy
35119,0.077948,6908797,Jason Reason
26355,0.076958,17514553,Sharon Brown
12663,0.076438,4192440,Carmen Argenziano
29739,0.201098,0,Raphael Harris
19051,0.057681,3569939,Dennis Dugan
201281,0.132436,0,Barbara Kellerman
27814,0.019075,0,Lucille Saint-Peter
106,3.474728,98235548,Jesse Ventura
600,2.0267,46357676,Dorian Harewood
88,1.945847,213954274,Jack Weston
957,1.846689,38119483,John Candy
708,1.511663,191185897,John Rhys-Davies
5548,1.503371,53000000,Miguel Ferrer
765,1.427206,5923044,Denise Bixler
941,1.393529,120207127,Tom Atkins
865,1.354524,38122105,Jim Brown
580,1.285867,51881013,Karen Young
2493,1.186793,30857814,Chris Sarandon
10072,1.121083,44793222,Craig Wasson
10673,1.082108,43848069,John C. McGinley
96,1.07467,299965036,Paul Reiser
11411,1.065222,19300000,Marc McClure
378,1.026436,29180280,William Forsythe
117,1.016148,76270454,Charles Martin Smith
801,1.011111,123922370,Bruno Kirby
746,0.97023,43984230,Ryuichi Sakamoto
10998,0.865813,320145693,Jane Krakowski
10587,0.830933,28061343,David Graf
2614,0.82228,25893810,Fiona Lewis
2609,0.81981,49230280,Dylan Baker
635,0.754116,17185632,Stocker Fontelieu
1825,0.721427,16057580,Bruce Way
11548,0.683243,65088797,Dennis Boutsikaris
1547,0.658248,32222567,Kiefer Sutherland
6069,0.624584,63766510,Veronica Cartwright
16288,0.614942,14000000,Tom Wright
9964,0.606128,0,Peter Jackson
10780,0.601451,26713187,Mike Hagerty
10937,0.598029,3221568,J.C. Quinn
12626,0.57606,51249404,Lois Chiles
15143,0.549594,18553948,Craig Sheffer
918,0.548575,39321715,George Coe
14367,0.518412,34368475,Calvin Levels
10023,0.5137,66673516,Alexandra Paul
13247,0.500666,0,Richard Hunt
37530,0.495897,7800000,John Ratzenberger
11584,0.481348,40050884,John Kapelos
17258,0.47393,13290368,Harvey Keitel
13446,0.471505,0,Ralph Brown
10110,0.46055,0,Ben Stiller
6917,0.454894,0,Jennifer Irwin
15785,0.447184,14000,Marshall Bell
11649,0.436718,0,Courteney Cox
30890,0.4205,0,Todd Field
10083,0.406719,35509515,Howard Duff
8989,0.405361,49998613,Kevin Peter Hall
10021,0.397728,110996879,John Pankow
26263,0.389118,0,George Dickerson
11879,0.385445,0,Jenette Goldstein
12154,0.380326,168000000,Margaret Colin
12476,0.09996,0,Clu Gulager
19933,0.367621,0,Timothy E. Day
22172,0.366075,0,Jane Arakawa
28070,0.359238,0,Michael Sonye
8852,0.356749,14182492,Dennis Dun
10859,0.251545,0,Dan Lauria
9003,0.349927,14564027,Oliver Smith
14499,0.187714,2300000,Christopher Lee
32076,0.339933,18753438,Elizabeth Wilson
17238,0.338412,0,Stefania Casini
26719,0.335219,2585639,Ricky Jay
40962,0.333783,0,Nathan Lane
16620,0.322457,54215416,Esai Morales
31650,0.32054,10278549,John Rubinstein
11496,0.318343,0,Donald Hodson
12623,0.457831,0,Joe Mantegna
3543,0.316643,3587303,Monica Calhoun
39507,0.315932,0,Cathleen Delany
18410,0.313707,18532286,Johnny Ray McGhee
40724,0.29697,0,Wendy Hiller
22477,0.288278,0,Jack Warden
27786,0.288138,0,Brion James
11896,0.287829,57915972,Kate Mulgrew
2039,0.421153,80640528,Danny Aiello
13509,0.28269,3769990,Ryan Lambert
28605,0.345753,0,Kerry Remsen
17159,0.353822,50504655,Eyde Byrde
14671,0.264653,35114428,Shawnee Smith
4918,0.263191,0,Joanna Cassidy
26371,0.258955,0,Simon Callow
49964,0.244974,0,Ait Ansari
12919,0.481561,31623833,Sharon Farrell
20465,0.240967,0,Giovanni Lombardo Radice
28370,0.234183,0,Vinny Argiro
16889,0.233246,22642033,Courtney Thorne-Smith
5709,0.207159,0,Michelle Pfeiffer
25155,0.221631,0,Stephen Shellen
14464,0.217263,4215859,Monte Markham
15658,0.213026,0,Ben Ryan Ganger
10019,0.20076,42721196,G. W. Bailey
44658,0.193182,0,Vsevolod Larionov
19345,0.189462,25205460,Nicol Williamson
21309,0.188258,0,Dennis Hopper
22500,0.186551,0,Jean-Pierre Ducos
12506,0.184885,0,John Matshikiza
13703,0.184469,12396383,Tony Bill
25318,0.274181,0,Jack Shepherd
23599,0.180267,0,Dennis Burkley
24341,0.180028,0,Bunty Bailey
11215,0.179562,0,Sam Wanamaker
4639,0.17911,4278150,Paul Shenar
49038,0.17844,0,Carmela Marner
34379,0.173519,0,Bill Duke
27857,0.159007,0,Lindsay Duncan
15582,0.147904,0,Estee Chandler
18935,0.146481,23509382,Daniel Butler
10652,0.287418,13839404,Dylan McDermott
26827,0.135106,7305209,John Mills
13339,0.096617,3685862,Jonathan Wise
59558,0.005529,0,Angelo Janotti
36914,0.111711,34377585,Patrick O'Neal
50719,0.159907,154323,Darrel Guilbeau
46975,0.14124,0,Michael Hordern
32054,0.077814,0,Sammi Davis
10081,0.07532,0,J.J. Cohen
15677,0.071545,0,Maurice Denham
10614,0.068199,0,Crystal Shaw
39929,0.064707,2683519,Richard Monette
34101,0.063503,0,Keenen Ivory Wayans
24787,0.245929,0,Ronnie Schell
62,3.309196,56715371,Daniel Richter
871,1.152937,33395426,James Daly
10331,1.058272,0,Keith Wayne
26690,0.891163,0,Hurd Hatfield
8069,0.867192,0,Claude Dauphin
916,0.786854,42300873,Simon Oakland
14136,0.757746,0,Benson Fong
18988,0.747337,0,Nigel Terry
805,0.724527,33395426,Maurice Evans
12105,0.698337,0,Ringo Starr
17917,0.633129,16800000,Mark Lester
4929,0.621202,6800000,Ben Johnson
11046,0.569422,21000000,Michael Hordern
10794,0.533428,0,Marge Champion
912,0.488336,0,Biff McGuire
11356,0.437877,0,David Sheiner
6003,0.415262,38901218,Milo O'Shea
39891,0.321891,0,Patrick Mower
22377,0.378658,11000000,Jim Hutton
11708,0.323826,0,Anna Quayle
33564,0.316852,0,Tony Bickley
16249,0.259501,0,Richard Deacon
32969,0.207956,0,Dick O'Neill
16085,0.214989,0,Walter Pidgeon
14794,0.106218,500000,Rupert Webster
18846,0.202802,0,Greer Garson
753,0.190742,0,Fred Draper
27983,0.157115,0,Louise Troy
31938,0.149294,0,Jeremy Slate
32726,0.190352,0,Jay C. Flippen
31965,0.128924,0,Robert Russell
26170,0.405287,3110000,Don Stroud
22937,0.092942,0,Roy Castle
17657,0.092165,0,Tony Bill
18193,0.188511,0,Annette Funicello
29146,0.045242,814666,Ruth White
240,3.264571,47542841,John Cazale
829,1.650848,30000000,John Hillerman
682,1.619555,97572000,Hervé Villechaize
3034,1.049959,86273333,Cloris Leachman
30497,0.906087,30859000,Edwin Neal
1410,0.837644,0,Nick Castle
592,0.761779,4420000,Harrison Ford
10869,0.738153,0,Keenan Wynn
4176,0.696675,27634716,Jacqueline Bisset
11072,0.577802,119500000,Madeline Kahn
12310,0.465805,0,Christopher Lee
27932,0.463337,47000000,"Efrem Zimbalist, Jr."
5121,0.415866,12800000,Michael Sacks
26648,0.41087,0,Isa Miranda
11034,0.372231,26533200,Sam Waterston
22048,0.378621,0,Kathryn Loder
39844,0.326225,0,Marcia Diamond
16938,0.319143,0,Marian Waldman
8348,0.31869,21700000,Gary Busey
14267,0.317977,0,Cookie Mueller
27327,0.316938,0,George Memmoli
8333,0.31064,0,Earl Hindman
16153,0.296865,0,Diane Ladd
13939,0.400179,22000000,William Redfield
17365,0.261959,0,Hume Cronyn
987,0.258089,0,David Wayne
28153,0.247092,0,Shamus Locke
5919,0.226287,116000000,William Holden
16246,0.225194,0,George Cole
4923,0.224462,0,Sally Anne Newton
13397,0.218245,0,Bob McFadden
11942,0.190638,0,Kris Kristofferson
11123,0.186995,79666653,Geneviève Bujold
4985,0.181863,43008075,Michael Conrad
59189,0.179943,0,Robert Henderson
21489,0.144379,0,Maria Schell
4546,0.441423,0,Dominic Guard
27094,0.090854,0,Frankie Man
28715,0.081732,0,Linda Hayden
29845,0.075175,0,Katherine Cassavetes
3687,0.067731,0,Candy Samples
18979,0.064495,0,Shane Briant
26514,0.047232,0,Stewart Petersen
23069,0.040689,0,Frances Bavier
510,3.258151,108981275,Scatman Crothers
578,2.563191,470654000,Murray Hamilton
762,2.234953,5028948,Terry Gilliam
36685,1.409947,112892319,Patricia Quinn
3175,1.019569,20000000,Frank Middlemass
11843,0.790976,41833347,Peter Arne
983,0.699683,0,Doghmi Larbi
4561,0.691527,0,Jean Gaven
11963,0.637257,27476252,John Houseman
20850,0.537981,0,Nicolle Riddell
4917,0.527888,0,Alvy Moore
13282,0.513067,0,Roberta Collins
11686,0.491393,0,Edmond Ardisson
14821,0.478232,20000000,Ike Eisenmann
11020,0.450311,0,Vivean Gray
10711,0.438899,12484444,Ed Lauter
22094,0.423755,5000000,Margaret Blye
5725,0.392437,0,Henry Rowland
11326,0.347121,34251525,Eric Clapton
8043,0.328246,0,Bill McKinney
3121,0.303521,0,Ronee Blakley
12223,0.292586,0,Peter Masterson
27085,0.289443,0,Anthony Ainley
29859,0.289363,0,Leo McKern
968,0.277357,46665856,James Broderick
20187,0.273975,14200000,Heidi Brühl
27429,0.07183,0,Allan Kolman
62697,0.269347,0,Alan Fudge
16561,0.201765,0,Carol Arthur
11484,0.335421,30000000,Moses Gunn
17599,0.222136,0,Gig Young
9652,0.186184,0,Steven Berkoff
31121,0.178136,0,Jack Warden
14815,0.167481,0,Geoffrey Lewis
17538,0.162767,8022000,John McIntire
32051,0.160002,0,R. G. Armstrong
18660,0.142927,0,Susan Clark
17346,0.125881,0,Albert Maysles
32042,0.017468,0,Kenneth Mars
38783,0.05693,0,Jim Storm
32053,0.065941,0,Richard Kelton
26905,0.045647,0,William Smith
27716,0.032936,0,Danny Rees
646,3.170651,59600000,Bernard Lee
947,1.168767,70000000,Omar Sharif
802,0.823779,0,Lois Maxwell
595,0.810805,13129846,Ruth White
982,0.630948,0,Henry Silva
11385,0.613969,0,Gérard Blain
11349,0.61008,0,Martin Balsam
11897,0.526108,50000000,Karl Malden
11085,0.519949,0,Percy Herbert
11697,0.507078,8000000,Edmond O'Brien
19972,0.478769,0,David Farrar
42995,0.341718,0,Ned Glass
16103,0.328639,0,James Bolam
13671,0.323933,8000000,Hermione Gingold
19201,0.275157,0,Michael Ripper
10242,0.274348,0,Julie Allred
3009,0.265925,0,Akim Tamiroff
898,0.23941,3100000,Betty Field
45267,0.235542,0,Romy Schneider
9289,0.232756,0,Richard Beymer
33468,0.215748,0,Eddie Carmel
32488,0.210018,0,Alan Hewitt
1162,0.461577,2500000,Andrew Prine
29074,0.153654,0,Joyce Jameson
27568,0.142676,0,Joan Freeman
29235,0.137091,1250000,Alan Napier
34774,0.322993,0,Michael Anderson Jr.
32041,0.116962,0,James Coburn
16093,0.115188,0,Stan Levitt
36206,0.209355,0,Edgar Buchanan
17185,0.050657,0,Peter Lawford
12708,0.038819,0,Alan Hewitt
658,3.153791,124900000,Tania Mallet
935,2.210475,9440272,Slim Pickens
433,1.987819,102272727,Hermione Baddeley
704,0.812194,1000549,Wilfrid Brambell
13382,0.697491,0,Paul Kligman
506,0.663446,7000000,Louise Latham
11113,0.633882,72000000,Gladys Cooper
1594,0.626005,12368234,Graham Stark
21159,0.451661,0,Umberto Raho
25319,0.349468,0,Nigel Green
758,0.371976,0,William Mervyn
502,0.581833,0,Frank Overton
14433,0.306872,0,Michael Caine
4939,0.294102,0,Patricia Barry
5066,0.28039,0,Joan Sims
19953,0.194002,0,Larry Keating
3482,0.27553,0,Michel Simon
2098,0.266926,0,Cesare Danova
26031,0.2196,0,Patsy Kelly
28667,0.160098,0,Patrick Troughton
23518,0.201561,0,Edmond O'Brien
22829,0.199807,0,Tony Curtis
26638,0.185261,0,Rita Renoir
10604,0.194941,0,Sotiris Moustakas
14703,0.182922,12000000,Skip Ward
24229,0.181466,0,Claude Akins
22543,0.177655,0,Jean Hagen
3092,0.161951,0,Margaret Lacey
29030,0.152209,0,Oliver Johnston
5052,0.131149,0,Robert Morley
39231,0.122269,0,Charlene Holt
30295,0.11942,0,Sharyl Locke
53021,0.107326,0,Cliff Osmond
40630,0.127679,0,Dolores del Río
34276,0.082856,0,Norman Bird
17696,0.068176,0,Peter Falk
42791,0.067621,0,Joyce Grenfell
15421,0.060425,0,Paolo Stoppa
46787,0.057243,0,Johnny Dodds
10299,0.015476,0,Cecil Kellaway
28177,0.00899,0,Shelby Livingston
185,3.072555,26589000,Warren Clarke
252,2.430667,4000000,Denise Nickerson
681,1.755117,116000000,Jimmy Dean
41357,0.984256,0,Katherine Allentuck
984,0.885391,35976000,Andrew Robinson
1687,0.86163,12348905,Eric Braeden
994,0.735185,3251794,Del Henney
11234,0.632691,0,Lincoln Kilpatrick
12335,0.630778,0,John Ericson
636,0.627942,2437000,Ian Wolfe
343,0.625188,0,Ellen Geer
1051,0.604241,41158757,Marcel Bozzuffi
15393,0.560488,10600000,Jack Ging
9267,0.553366,0,Terry Jones
31283,0.529922,0,Strother Martin
27554,0.483561,0,Kiel Martin
839,0.462681,0,Gene Dynarski
1485,0.454248,0,Tony Beckley
11302,0.448675,0,Jacobo Morales
26405,0.392606,0,John Meillon
11316,0.363941,0,John Stride
10514,0.357413,0,Paula Kelly
21717,0.354036,0,Christopher Mitchum
27236,0.327996,0,Rudy Wurlitzer
36040,0.326818,0,Robert McDarra
482,0.317925,12121618,Gwenn Mitchell
336,0.306073,0,Franco Graziosi
14811,0.291077,10404330,Paul Mann
25188,0.369308,29133000,Cloris Leachman
11951,0.275523,72266306,Gilda Texter
29005,0.265807,0,John Schuck
39261,0.269066,0,Jon Pertwee
30941,0.26766,0,Alan King
45938,0.272856,0,Tony Britton
466,0.21439,0,Dorothy Tristan
16328,0.197685,0,Donald Sutherland
5920,0.188379,0,Luc Merenda
31906,0.13485,0,Darlene Carr
39043,0.177053,0,Patience Collier
18047,0.176973,0,Shelley Fabares
46845,0.204023,0,Dennis Waterman
26513,0.142949,0,Luke Johnson
36850,0.140996,0,James Coco
28801,0.134371,0,Isobel Black
48211,0.128417,0,Geoffrey Keen
36492,0.11644,28623900,Rita Moreno
20051,0.116365,0,James Beck
53045,0.097979,0,Derek Godfrey
38646,0.095445,0,Lynne Frederick
26234,0.080161,0,Isobel Black
17965,0.07681,0,Sean Bury
31767,0.060512,0,Gemma Jones
36194,0.060245,0,Dominic Guard
46175,0.005235,0,Paul Esser
32082,0.000188,0,Stephen Elliott
861,2.679627,261317921,Michael Ironside
769,2.659926,46836394,Paul Sorvino
1573,2.535646,240031094,Franco Nero
196,2.441201,244527583,Lea Thompson
162,2.285811,53000000,Anthony Michael Hall
114,2.212092,463000000,Héctor Elizondo
242,1.761161,136766062,Sofia Coppola
581,1.695911,424208848,Floyd Red Crow Westerman
251,1.513223,505000000,Vincent Schiavelli
1498,1.469009,201965915,Leif Tilden
1700,1.295204,61276872,Lauren Bacall
1375,1.243528,119946358,Burgess Meredith
11186,1.198347,35763605,Brad Dourif
10166,1.125794,0,Rowan Atkinson
1669,1.072912,200,James Earl Jones
169,1.034127,57120318,María Conchita Alonso
2119,1.0198,157920733,Cary Elwes
2670,1.003423,0,Tim Reid
379,0.972222,5080409,J.E. Freeman
928,0.890276,41482207,Robert Picardo
9362,0.85552,48572000,Reba McEntire
5549,0.774737,45681173,Mario Machado
34636,0.768724,16283667,Martin Umbach
9356,0.731244,0,Gilbert Gottfried
11005,0.662154,52096475,John Heard
11595,0.644448,153518974,Ed O'Ross
10837,0.642804,0,Christopher Lloyd
9399,0.635353,24078196,Brian Thompson
17466,0.610615,16853487,Art LaFleur
12157,0.5895,29888235,Robert Prosky
21168,0.565651,0,Jeremy Cooper
11092,0.548596,221303188,Paul Winfield
2565,0.53671,39404261,Ossie Davis
483,0.521085,14560247,Crispin Glover
11587,0.518986,39024251,Nicol Williamson
1551,0.51308,61489265,Oliver Platt
13995,0.512053,0,Darren McGavin
10169,0.510786,0,Dean Cameron
17993,0.509163,11567449,Jean-Philippe coffey
11856,0.501826,33461269,David Marshall Grant
2291,0.499506,25965144,Pruitt Taylor Vince
1662,0.498356,0,John Turturro
9768,0.480169,8266343,Traci Lords
41823,0.465917,16153593,John Turturro
19384,0.459932,9229401,Jay Bilas
8428,0.45719,11541758,Andy Romano
9086,0.457183,0,William Petersen
1727,0.447245,0,Stephen Tobolowsky
8592,0.438396,103738726,Glenne Headly
9556,0.429512,48878502,Nelson Mashita
14864,0.420701,1293976,William Sadler
8217,0.420512,0,Blythe Danner
19185,0.42047,5835247,Bill Moseley
18129,0.419438,13446769,Stephen Tobolowsky
9491,0.411888,0,Philip Bosco
10164,0.411259,27575086,Zack Norman
9586,0.409621,15691192,Saul Rubinek
10173,0.403249,46044400,Joanna Pacula
47869,0.127474,1030938,Bernard Archard
18971,0.400886,0,Tomislav Maretic
951,0.386018,201957688,Richard Tyson
6470,0.37488,0,Dale Dye
16384,0.374074,0,Bill Irwin
10168,0.372665,0,Frank Whaley
9558,0.592379,2554476,Wesley Snipes
19158,0.369847,11582891,Andrew Divoff
17009,0.340804,20,Patric Zimmerman
24016,0.339218,2075084,Timothy Spall
11309,0.323339,5728953,Iggy Pop
10729,0.322961,0,Stanley Tucci
10847,0.322112,0,Andrew Taft
20701,0.317091,16,David Johansen
11510,0.30946,1382462,Thom Sharp
9569,0.309387,47410000,Bonnie Burroughs
23535,0.308999,0,Patrick Kilpatrick
19086,0.298476,6698361,Begonya Plaza
11135,0.298196,27931461,Adam Ryen
40377,0.290502,0,Warren Frost
11077,0.486515,0,Michael Richards
11630,0.278612,0,Robin Weisman
31676,0.285403,0,Kelly Lynch
18943,0.282133,0,Barry Scott
26612,0.279122,0,Nicholas Amer
8996,0.275662,0,Piotr Kozlowski
27274,0.384309,205068,Helmar Augustus Cooper
31923,0.285625,0,Laila Robins
2927,0.425943,0,Malcolm McDowell
14249,0.257774,15645616,Joaquin Martinez
6393,0.257615,0,Stephen Elliott
20481,0.255367,8862354,Hugh Quarshie
32669,0.255318,10000000,Rubén Blades
6723,0.250947,0,Tom Skerritt
25528,0.114555,0,Ken Gampu
9588,0.238422,0,Ron Haddrick
28761,0.235286,0,Alun Armstrong
41003,0.234115,17487531,Eileen Brennan
14931,0.231569,0,Georgie Cranford
25018,0.388685,5765562,Viggo Mortensen
9548,0.078482,20423389,Lauren Holly
12651,0.747549,0,Billy Zane
28090,0.19749,0,Laurene Landon
24249,0.183011,0,Rosalyn Landor
2612,0.177762,15379253,Rene Russo
22414,0.1746,39071603,Richard Dreyfuss
15389,0.079102,0,Isabel Gillies
11060,0.163711,27734391,Elijah Wood
29514,0.163319,0,Madeleine Potter
28553,0.157961,0,Michael Beach
25943,0.093996,0,Douglas Seale
32043,0.154754,17037887,Miguel Ferrer
11796,0.243946,0,Philippe Clévenot
3101,0.318177,0,William Hurt
10170,0.214532,0,John Mahoney
31225,0.142836,3779620,Anji Xtravaganza
771,0.142486,476684675,Catherine O'Hara
4587,0.257865,35419397,Michael Schoeffling
16094,0.126283,26386000,Tisha Campbell-Martin
11131,0.290694,0,Doris Hare
26914,0.125538,0,Robert Ormsby
26954,0.095605,0,Charlie Spradling
2891,0.090323,0,Jessie Mune
38718,0.088828,15445131,Uta Hagen
18860,0.07364,0,Fennie Yuen Kit-Ying
21344,0.114921,0,Susan Fleetwood
10485,0.146514,24707633,Ian Bannen
36843,0.070766,0,Stephen Rea
10264,0.067973,20710451,Ian Holm
2990,0.31035,29381956,Nobu McCarthy
40346,0.033672,0,Paul Chun Pui
31597,0.024987,0,M. Emmet Walsh
12230,2.631987,215880014,Ben Wright
164,1.752027,9500000,Martin Balsam
1725,0.900245,43656822,George Chakiris
10911,0.754548,28900000,Anthony Quayle
750,0.712793,0,Thorley Walters
821,0.538364,10000000,Maximilian Schell
19186,0.390468,0,Una Merkel
30462,0.386204,0,Lee Marvin
16638,0.30782,0,John Fraser
16372,0.296403,0,Martin Stephens
990,0.291101,0,Myron McCormick
