id,popularity,revenue,keywords
221667,0.288731,0,biography
331727,0.166098,0,martial arts
288445,0.16369,0,sister sister relationship
262840,0.163674,0,exploitation
254188,0.163367,0,evil
253270,0.161591,0,wheelchair
280002,0.16084,1169603,apocalypse
261041,0.159037,0,food
253283,0.158245,0,romance
244580,0.156677,0,1970s
283161,0.155114,0,woman director
269711,0.153047,0,futuristic
284711,0.151929,0,monster
262340,0.151591,23000000,brendan ocarrol
251736,0.148877,0,writer
266442,0.173667,0,woman director
228108,0.145525,0,father-son relationship
312497,0.028695,0,woman director
286657,0.142619,0,alien
256876,0.140883,0,biography
246743,0.140245,0,biography
222649,0.138246,0,prison
250761,0.137962,0,vietnam
287703,0.137202,0,coffee shop
254772,0.266087,0,sheriff
277237,0.134767,0,london
296626,0.132764,0,profession
285841,0.140935,0,mental institution
374430,0.129531,0,artificial intelligence
274626,0.126283,0,predator
253287,0.124685,0,paris
256561,0.119891,0,competition
288154,0.118137,0,new jersey
292985,0.118044,0,animation
274899,0.117257,0,supernatural
282297,0.11619,0,climate change
272602,0.136026,0,immigrant
287935,0.112646,0,canada
300441,0.110972,0,teenager
263510,0.110266,0,afghanistan
254005,0.109921,0,homophobia
268508,0.109904,0,mummy
250551,0.20036,0,love triangle
267795,0.102152,0,supernatural
244534,0.101299,0,family
249926,0.100979,0,friendship
251979,0.097665,0,biography
279828,0.09733,0,based on novel
293572,0.095633,0,haunted house
261768,0.095529,0,terminal illness
295144,0.095479,0,drama
277594,0.095473,0,greece
276137,0.095131,0,sport
289239,0.094574,0,halloween
242754,0.093377,0,gold rush
250665,0.093062,0,baseball
255278,0.171617,0,religion
220471,0.090297,0,supernatural
285270,0.088805,0,charity
296370,0.135376,0,dance
289333,0.08675,0,stand-up
308571,0.083258,0,stand up comedy
288463,0.082565,0,london
290802,0.045555,0,world war ii
253046,0.135675,0,women in prison
292607,0.078872,0,technology
284298,0.078644,0,love
252444,0.067359,0,wedding
264555,0.076463,0,jealousy
242083,0.07643,0,talent
298935,0.076348,0,new york city
299729,0.07628,0,new york
292483,0.075965,0,sex
288789,0.075351,192400,climate change
290336,0.072637,0,london
284470,0.072514,0,video game
265018,0.072217,0,panama
283330,0.069212,65460,paris
260947,0.068752,0,obsession
297462,0.068642,0,free spirit
256273,0.065064,0,concert film
147778,0.064238,0,television
278878,0.166508,0,parody
276729,0.185882,0,biography
267872,0.056153,0,war in afghanistan
295588,0.048917,0,sport
275657,0.048493,0,skateboarding
296244,0.132698,0,australian
297098,0.04464,0,stand up comedy
250777,0.190655,0,woman director
256503,0.042677,0,rap music
286372,0.037459,0,kidnapping
276922,0.104985,0,horror
300900,0.032878,0,world war ii
286256,0.036904,0,brazilian
203819,0.027994,4878242,biography
264166,0.097151,0,revolution
169760,0.02592,0,biography
289339,0.022635,0,stand-up
283322,0.020923,5240,new zealand
284288,0.020673,0,sporting event
250798,0.078603,0,israel
298077,0.0174,0,future
250666,0.017292,0,north dakota
314065,0.015776,0,haunted house
291155,0.005725,0,lifestyle
291343,0.012325,0,biography
250769,0.012014,0,politician
298653,0.011229,0,babysitter
262903,0.010047,0,coming of age
250745,0.008,0,american football
279992,0.005972,0,remake
320420,0.005844,0,mail order bride
283559,0.004853,0,live concert
286817,0.032049,0,lesbian
250668,0.023872,0,woman director
288301,0.002599,0,homosexuality
11,12.037933,775398007,android
691,2.379469,185438673,london
11319,1.719385,71215869,mouse
703,1.179653,38251425,neurosis
11114,1.104997,0,farm
840,1.104816,303788635,indiana
5902,1.048838,50750000,netherlands
250480,0.912502,0,dream sequence
14140,0.905657,0,auto mechanic
11940,0.75125,16000000,monster
25388,0.622492,0,gypsy
11009,0.602862,237113184,dancing master
12535,0.560826,31063038,industrialist
11006,0.541642,126737428,sheriff
5205,0.520725,0,training
17689,0.49548,26414658,ambush
10839,0.474001,0,world war ii
12637,0.434509,0,new york
11590,0.407317,28000000,small town
19067,0.400457,0,fencing
42222,0.398651,0,friends
49126,0.391055,0,based on novel
11586,0.375967,30749142,exorcism
7227,0.373131,30000000,stewardess
11834,0.346062,0,father-son relationship
985,0.331417,7000000,baby
21948,0.320214,0,vietnam veteran
26842,0.318679,0,islam
1362,0.312358,0,elves
4199,0.304285,0,mistake in person
50374,0.280166,0,thriller
47474,0.062898,0,suspense
47914,0.241629,0,based on novel
12707,0.228797,14717854,ship
38985,0.219941,12000000,dynamite
72277,0.191541,1258000,australia
24032,0.078067,41687243,god
41662,0.288587,0,independent film
30315,0.164123,17000000,hotel
24655,0.163315,0,small town
16220,0.175657,9000000,elves
10670,0.15041,0,bomb
12262,0.137351,25000000,rape
18775,0.24469,0,artificial intelligence
11598,0.125509,0,journalism
26932,0.114062,0,experiment
26517,0.113714,0,vampire
20416,0.112001,0,diving
42218,0.108321,0,florida
64976,0.046957,0,snake
18196,0.097126,3,secret society
14741,0.140163,102000000,theatre play
33665,0.080226,0,alcohol
29437,0.121361,0,nudity
26680,0.071172,0,nazis
20785,0.002457,0,holiday
19995,9.432768,2781505847,culture clash
16869,6.098027,319131050,paris
12437,5.806897,91327197,prison
767,5.076472,933959197,witch
14160,4.908902,731342744,central and south america
13475,3.82957,385680446,spacecraft
534,3.789633,371353001,saving the world
17654,3.744956,210819611,slum
10528,3.431559,524028679,detective
19913,3.244139,60722734,date
8355,3.154914,886686817,ice age
18785,3.15306,459270619,underwear
13183,3.038063,185258983,dc comics
14161,2.979786,769653595,white house
12244,2.846465,48428063,man vs machine
13448,2.841562,356613439,rome
10198,2.463982,267045765,based on novel
22881,2.367474,309208309,american football
19908,2.041804,102391382,survival
18239,1.971027,709827462,moon
10184,1.926432,177259441,relationship
14869,1.906998,302469017,terrorist
18240,1.895894,317375031,fictitious marriage
15159,1.874759,75871032,diamond
20943,1.860267,205298907,romantic comedy
22794,1.849649,242988466,weather
10315,1.826169,46471023,fox
14836,1.75384,124596398,dream
18360,1.752134,413106170,museum
16996,1.732516,136267476,high school
17979,1.714887,325233863,holiday
24122,1.708605,0,new york
7980,1.673879,93525586,rape
14560,1.641739,183293131,security guard
28178,1.575231,47801389,japanese
22803,1.542135,126690726,tattoo
22825,1.535278,33333531,experiment
15092,1.487114,34560577,female nudity
19898,1.453639,20645327,dystopia
25475,1.416811,0,friendship
16871,1.398364,90842646,curse
37707,1.358965,0,dna
13811,1.357091,155446362,cataclysm
17431,1.328218,9760104,moon
19585,1.324927,292817841,dyr
19824,1.311696,0,college
18487,1.30199,150166126,hostage
20048,1.290519,108332743,new york
12556,1.285167,102223269,womanizer
18501,1.267182,40828540,dystopia
19543,1.264202,0,experiment
31011,1.26001,3547209,surrealism
19899,1.232312,171844840,island
7445,1.223786,43318349,brother brother relationship
20766,1.218657,27635305,post-apocalyptic
15512,1.194455,381509870,alien
24469,1.159118,2357852,dancing
24803,1.14937,129540499,cooking
28211,1.145724,8459458,toronto
11322,1.138277,214104620,cinema
25472,1.124263,0,holiday
19994,1.104112,31556061,bloodthirstiness
21208,1.099003,41596251,nun
23706,1.085541,40105542,blind date
19912,1.083957,186167139,car race
23398,1.080415,443140005,animal in title
36419,1.075405,3606395,wheelchair
10521,1.074072,114663461,bride
25793,1.065548,63647833,aids
16995,1.043738,87784194,corruption
12572,1.037708,8049666,new york
16538,1.022125,91636986,poker
11323,1.018005,35424826,agriculture
13836,1.014706,106303988,spacecraft
28355,0.999299,29000000,child abuse
18947,0.967776,36348784,great britain
23823,0.967552,0,cannibal
19901,0.966959,51416464,female nudity
24420,0.965516,101229792,chicago
13532,0.95556,948753,fan
17609,0.953705,791867,female nudity
49391,0.948064,0,time travel
25643,0.908112,36133014,hotel
13455,0.907448,45465299,psychokinesis
26390,0.905416,29536299,female nudity
22804,0.90173,68233629,aftercreditsstinger
18320,0.894268,27409889,royal family
12573,0.884343,31430334,professor
12403,0.883984,22852638,hawaii
19918,0.882568,12032983,sex
22787,0.850476,12206028,airplane
14254,0.84809,41624046,evil stepmother
17740,0.84445,0,coffin
8952,0.8342,10652035,judge
34647,0.830597,754249,unsimulated sex
34653,0.828532,0,based on novel
17134,0.826039,17280326,police
15809,0.817983,0,hooligan
20453,0.816681,70000000,suicide
8373,0.813323,836297228,egypt
10313,0.811236,68729358,vietnam veteran
19265,0.804857,0,love at first sight
22832,0.796761,60462347,assassination
23367,0.790326,5210988,new jersey
16523,0.78639,100086793,children's book
22897,0.786159,219103655,graduation
28891,0.778435,0,corruption
16258,0.776493,0,fire
19840,0.767264,0,cheerleader
22327,0.767144,0,based on novel
18162,0.760048,68688831,alien life-form
22954,0.756385,122233971,stadium
16866,0.748763,104945765,flying saucer
18781,0.729008,77527732,crematorium
26123,0.725903,0,high school
17445,0.725654,0,dc comics
24056,0.720352,0,competition
17610,0.717595,62357900,temple
39800,0.713022,744816,black comedy
38448,0.710966,1644755,alcohol
36970,0.696413,19406406,ocean
14435,0.694443,100734718,sheriff
105077,0.690602,0,fighter pilot
62320,0.688361,0,climate change
22949,0.6642,92219310,japanese
26428,0.661609,39041505,christianity
24238,0.654405,0,chocolate
22821,0.652939,10629321,boston
11699,0.643829,10589102,police brutality
8054,0.643164,61808775,circus
18476,0.642045,1017401,police
4597,0.630068,22942221,robbery
25769,0.619369,5802422,beach
30432,0.617968,0,paris
45781,0.616661,0,woman director
37269,0.61574,0,wedding
24418,0.608282,28169671,vampire
15257,0.607851,0,marvel comic
12834,0.606857,985117,brother brother relationship
24684,0.60652,26096852,age difference
20829,0.604388,61458982,comedian
39414,0.603274,0,friendship
22947,0.598075,163670000,suitcase
16577,0.595489,44091067,superhero
4959,0.59517,60161391,duringcreditsstinger
26466,0.589183,0,ocean
45650,0.582583,0,basement
28510,0.582225,875386,dynamite
13804,0.580292,363164265,gambling
44028,0.578317,0,duringcreditsstinger
45806,0.577968,0,freedom
22074,0.576401,17436509,usa
14979,0.569436,0,boardwalk
8880,0.566149,0,biography
24150,0.565345,39421467,shotgun
16991,0.554339,24007324,robbery
38842,0.551708,0,corruption
18126,0.549975,155545279,double life
17336,0.547651,32474120,sport
15357,0.544071,8786375,prison
18131,0.54269,0,refrigerator
20856,0.53923,57881056,alien
22051,0.536572,2277396,children's book
34480,0.536552,0,cave
21407,0.536017,9444018,sadistic
9503,0.535707,27412220,germany
29483,0.534927,0,secret
31723,0.534693,18097,women
22824,0.52916,42333295,brother sister relationship
35939,0.52377,0,radio
36691,0.520419,5024782,infidelity
35052,0.518084,0,england
71883,0.515547,0,fight
42171,0.513739,0,muslim
38542,0.510379,867714,sex
16558,0.508705,60000000,spy
53729,0.507995,0,sex
22855,0.502164,0,superhero
28739,0.501753,0,high school
22640,0.495483,0,independent film
13975,0.493969,0,detective inspector
15359,0.492691,0,dc comics
29963,0.492366,4440055,poet
80527,0.487353,0,alien
26920,0.48705,0,secret from family
25602,0.486687,0,martial arts
24833,0.486267,0,holiday
16614,0.480074,17164377,comedy
12569,0.478888,10848783,pill
22620,0.477243,0,mystery
34769,0.476687,44462,crime fighter
30844,0.475826,0,witch
23568,0.474515,0,woman director
10197,0.472113,53825515,memory
28089,0.471747,1521261,independent film
19904,0.471412,0,step father
28677,0.47064,0,squirrel
19255,0.461154,14899417,interracial relationship
23049,0.458932,20455276,beach
10024,0.457298,95714875,parents kids relationship
38780,0.452402,0,rampage
23128,0.449535,1162422,japan
17332,0.447106,31720158,newspaper
278604,0.442826,0,sex
13207,0.441444,91379051,cabin in the woods
32395,0.439396,0,woman director
15577,0.438147,1037335,immigrant
18405,0.43466,0,rape and revenge
37080,0.430617,0,adoptive mother
34003,0.430112,0,new york
25941,0.429492,10329747,self-defense
19959,0.427479,122444772,clone
22164,0.426762,0,tournament
19794,0.426316,0,coworker relationship
15268,0.426205,12764201,martial arts
15189,0.424415,73034460,adoption
30431,0.421521,0,biography
25968,0.42089,0,new york
29917,0.416013,0,gun
17335,0.415099,73830340,suspense
11928,0.41491,113221,confession
25754,0.249818,0,ritual
26583,0.412708,0,texas
18238,0.295735,0,female nudity
22798,0.409005,16633035,sport
46584,0.408711,0,independent film
36800,0.40847,0,future
19833,0.405888,6149791,washington d.c.
13576,0.405828,0,pop star
32868,0.371642,0,love triangle
36811,0.403188,0,duringcreditsstinger
52799,0.401697,0,gay
8284,0.398051,0,independent film
26035,0.397409,0,suicide
32985,0.395616,7810000,mercenary
32678,0.475095,0,london
29426,0.394989,143191,zombies
21724,0.394271,0,rap
17577,0.393762,0,duct tape gag
23566,0.391867,0,based on toy
2080,0.391859,341131793,corruption
14141,0.389989,0,male nudity
53985,0.388271,0,monster
33974,0.388227,0,mother
17532,0.388026,4100000,stranded
37178,0.381469,0,virtual reality
71866,0.378554,0,boarding school
24804,0.378522,296557,black people
28053,0.376543,6670712,secret
28118,0.376307,0,snake
26963,0.374157,0,barbarian
8915,0.370497,19258519,flying
14853,0.370303,0,man vs machine
33997,0.370172,44348,female nudity
24480,0.369792,0,american football
21467,0.369406,0,investigation
14711,0.369038,0,samurai
36939,0.366021,0,independent film
16325,0.365372,500154,casino
25137,0.363832,4388563,reporter
52505,0.362858,0,based on novel
33788,0.360935,0,coma
49522,0.360715,0,holiday
25846,0.088773,0,sicily
24589,0.358304,0,pixar animated short
41360,0.356006,0,alien life-form
22805,0.248559,0,mother role
14536,0.353203,29010817,minnesota
12404,0.348842,2336172,new york
44027,0.34638,0,suspense
19556,0.340416,0,sex
66113,0.339657,0,babysitter
16759,0.376614,0,revenge
26693,0.338175,0,curse
4475,0.336426,0,age difference
14857,0.335612,0,cemetery
28665,0.333551,0,musical
26722,0.332142,0,isolation
26809,0.330513,0,holiday
22820,0.32918,0,writing
16335,0.32336,0,suicide
37169,0.32262,0,surgeon
26587,0.322516,0,nightmare
14164,0.32232,0,karate
8316,0.232913,0,hungary
5937,0.319742,0,japan
26688,0.319532,27206120,graduation
24051,0.317799,0,amnesia
24271,0.317301,0,scuplture
19688,0.315422,0,mother daughter relationship
20777,0.31482,0,independent film
25983,0.31344,0,ritual
79896,0.3106,0,police
29159,0.309467,0,inspector
21862,0.30936,0,sex comedy
33511,0.302925,0,musical
37565,0.30092,0,treasure hunt
11388,0.300313,0,independent film
14028,0.299873,0,invasion
27588,0.298874,0,independent film
14849,0.297677,0,suicide
22683,0.263791,0,biography
19458,0.294343,0,secret identity
16440,0.292125,0,pirate
41479,0.290674,7022728,independent film
20407,0.290454,0,chiropractor
17927,0.285353,18599102,cheerleading
40850,0.285338,0,independent film
26820,0.284095,2479538,film producer
31218,0.283496,0,bullying
27989,0.279941,0,staatsanwältin
22717,0.278387,134,gang war
20178,0.278321,295750,male nudity
20618,0.27373,0,trip
17680,0.272422,1007962,infidelity
27646,0.271147,0,halloween
36597,0.103661,0,woman director
24832,0.269902,0,ex-detainee
26588,0.266625,0,date
30250,0.266267,0,soul selling
16931,0.265405,0,chance
37659,0.356209,0,the doors
23382,0.252355,0,suspense
2325,0.258982,0,journalist
101907,0.256975,0,marvel comic
42556,0.07309,0,montana
36123,0.251166,0,sea
36465,0.250389,0,england
22494,0.250351,0,time travel
33806,0.249839,0,male nudity
25704,0.249295,6405245,career
25183,0.118533,1296971,love
21469,0.242864,0,hotel
27310,0.242794,0,sequel
20606,0.240757,0,zombies
24001,0.168316,0,movie in movie
18898,0.271818,0,ex-lover
26320,0.235045,0,music festival
72962,0.781772,0,pixar animated short
26342,0.235186,0,cyborg
25405,0.118447,0,war crimes
14410,0.232346,43051547,musical
46420,0.23156,0,killing
26171,0.230953,0,family relationships
34592,0.428574,0,racist
25196,0.226009,39462438,taxi
28479,0.225875,0,private detective
23173,0.213292,0,suicide
19905,0.196421,0,duringcreditsstinger
38850,0.220819,7306,loss of child
20825,0.21893,0,woman director
28019,0.216906,0,shootout
